propertyid,address,city,state,zipcode,price,bedrooms,bathrooms,squarefeet,geometry
38523688,3143 SW 153RD PATH,Miami,FL,33185,161000.0,3.0,2.0,1515.0,POINT(-80.443666 25.737565)
38523691,8790 SW 80TH ST,Miami,FL,33173,189000.0,3.0,2.0,2169.0,POINT(-80.33558 25.694665)
38523696,41 SE 5TH ST APT 2209,Miami,FL,33131,370000.0,2.0,2.0,1510.0,POINT(-80.191836 25.769005)
38523710,1011 NW 77TH ST,Miami,FL,33150,578501.0567366581,2.0,1.0,896.0,POINT(-80.213478 25.844928)
38523711,1801 NW 8TH ST,Miami,FL,33125,93400.0,2.0,1.0,2292.0,POINT(-80.22467 25.780907)
38523716,1149 SW 150TH PL,Miami,FL,33194,398000.0,4.0,3.0,3208.0,POINT(-80.439094 25.755788)
38523731,1050 BRICKELL AVE APT 2906,Miami,FL,33131,264000.0,3.253236331756704,1.0,613.0,POINT(-80.192195 25.763279)
38523738,2775 NE 187TH ST APT 218,Miami,FL,33180,500000.0,3.0,2.0,1412.0,POINT(-80.143705 25.949229)
38523735,3900 BISCAYNE BLVD # S-604,Miami,FL,33137,480900.0,1.0,1.0,780.0,POINT(-80.189633 25.813714)
38523739,11906 SW 78TH TER,Miami,FL,33183,375000.0,3.0,2.0,2513.0,POINT(-80.384261 25.694726)
38523742,10229 NW 9TH STREET CIR # 114-2,Miami,FL,33172,305000.0,2.0,2.0,1000.0,POINT(-80.362701 25.778198)
38523747,7615 SW 99TH CT,Miami,FL,33173,578501.0567366581,3.0,1.5,1995.0,POINT(-80.354679 25.697573)
38523762,60 NW 198TH ST,Miami,FL,33169,38000.0,3.0,2.0,2678.0,POINT(-80.203017 25.955791)
38523761,8051 SW 92ND AVE,Miami,FL,33173,520000.0,5.0,3.0,3321.0,POINT(-80.341599 25.694075)
38523777,6523 SW 47TH ST,Miami,FL,33155,578501.0567366581,3.0,2.0,2294.0,POINT(-80.301301 25.727172)
38523771,1901 BRICKELL AVE APT B401,Miami,FL,33129,1050000.0,3.0,3.0,2813.0,POINT(-80.196305 25.754149)
38523778,2530 SW 153RD PASS,Miami,FL,33185,231000.0,4.0,3.0,2110.0,POINT(-80.444092 25.743404)
38523792,2634 SW 154TH CT,Miami,FL,33185,350000.0,4.0,3.0,3799.0,POINT(-80.444794 25.741917)
38523798,324 NW 11TH ST,Miami,FL,33136,578501.0567366581,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.199997 25.784407)
38523794,8556 SW 165TH PL,Miami,FL,33193,300000.0,4.0,2.5,2078.0,POINT(-80.461191 25.686241)
38523805,12328 SW 148TH TER,Miami,FL,33186,578501.0567366581,3.0,2.0,1464.0,POINT(-80.39319 25.629885)
38523803,9425 SW 78TH ST,Miami,FL,33173,50000.0,4.0,2.0,1637.0,POINT(-80.346754 25.696657)
38523812,2775 NE 187TH ST APT 517,Miami,FL,33180,315000.0,2.0,2.0,1074.0,POINT(-80.143705 25.949229)
38523810,1865 BRICKELL AVE APT A1914,Miami,FL,33129,579000.0,3.253236331756704,2.4041736648413257,1723.0,POINT(-80.196305 25.754149)
38523821,1050 BRICKELL AVE APT 3206,Miami,FL,33131,225000.0,3.253236331756704,1.0,613.0,POINT(-80.192195 25.763279)
38523816,3900 BISCAYNE BLVD # S-704,Miami,FL,33137,545100.0,1.0,1.0,780.0,POINT(-80.189633 25.813714)
38523826,8568 SW 166TH PL,Miami,FL,33193,320000.0,4.0,3.0,2159.0,POINT(-80.461872 25.686157)
38523825,948 NW 134TH PL,Miami,FL,33182,270000.0,3.0,2.0,2447.0,POINT(-80.413466 25.778676)
38523823,7625 SW 99TH CT,Miami,FL,33173,578501.0567366581,3.0,2.0,1678.0,POINT(-80.354671 25.697372)
38523822,2034 NW 13TH ST,Miami,FL,33125,195000.0,3.0,4.0,2559.0,POINT(-80.228894 25.78495)
38523831,8755 SW 81ST ST,Miami,FL,33173,390000.0,4.0,2.0,2448.0,POINT(-80.33493 25.694423)
38523836,8446 SW 165TH PL,Miami,FL,33193,210000.0,4.0,2.5,2078.0,POINT(-80.46122 25.686982)
38523841,7435 SW 99TH CT,Miami,FL,33173,355000.0,4.0,2.0,1902.0,POINT(-80.354709 25.698599)
38523838,723 NW 18TH PL,Miami,FL,33125,578501.0567366581,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.225699 25.780204)
38523855,8506 SW 165TH PL,Miami,FL,33193,265000.0,3.0,2.5,2058.0,POINT(-80.461203 25.686553)
38523859,675 NW 11TH ST,Miami,FL,33136,578501.0567366581,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.2032 25.7861)
38523863,15383 SW 31ST TER,Miami,FL,33185,120000.0,2.0,2.0,1150.0,POINT(-80.443588 25.738015)
38523868,12321 SW 148TH TER,Miami,FL,33186,578501.0567366581,2.0,2.0,1308.0,POINT(-80.392948 25.630245)
38523878,1083 NW 77TH ST,Miami,FL,33150,578501.0567366581,2.0,1.0,1263.0,POINT(-80.214872 25.844844)
38523874,41 SE 5TH ST APT 1909,Miami,FL,33131,280000.0,2.0,2.0,1510.0,POINT(-80.191836 25.769005)
38523884,3051 SW 153RD PATH,Miami,FL,33185,465000.0,3.0,2.0,1710.0,POINT(-80.443644 25.738824)
38523895,2155 NW 13TH ST,Miami,FL,33125,85000.0,2.0,1.0,1776.0,POINT(-80.230523 25.785924)
38523899,8720 SW 81ST ST,Miami,FL,33173,212500.0,3.0,2.0,1778.0,POINT(-80.334524 25.693985)
38523909,7205 SW 163RD PL,Miami,FL,33193,547700.0,5.0,6.0,3944.0,POINT(-80.457891 25.698338)
38523905,821 NW 17TH PL,Miami,FL,33125,399000.0,2.0,1.0,1354.0,POINT(-80.22402 25.781344)
38523917,16628 SW 85TH LN,Miami,FL,33193,180000.0,3.0,2.5,2016.0,POINT(-80.461489 25.685873)
38523919,1201 SW 150TH PL,Miami,FL,33194,158800.0,4.0,3.0,3208.0,POINT(-80.439075 25.755375)
38523923,1865 BRICKELL AVE APT A2012,Miami,FL,33129,125000.0,2.0,2.0,1362.0,POINT(-80.196305 25.754149)
38523922,3036 SW 153RD PATH,Miami,FL,33185,500000.0,3.0,2.0,1515.0,POINT(-80.444086 25.739086)
38523927,12322 SW 148TH TER,Miami,FL,33186,578501.0567366581,2.0,2.0,1308.0,POINT(-80.39293 25.629892)
38523926,12683 SW 146TH TER,Miami,FL,33186,93000.0,3.0,2.0,1390.0,POINT(-80.397777 25.631847)
38523932,9365 SW 78TH ST,Miami,FL,33173,127000.0,4.0,2.0,1561.0,POINT(-80.345744 25.696699)
38523933,8546 SW 165TH PL,Miami,FL,33193,170000.0,3.0,2.5,2058.0,POINT(-80.461193 25.686303)
38523945,1865 BRICKELL AVE APT A1813,Miami,FL,33129,410000.0,3.253236331756704,2.4041736648413257,1467.0,POINT(-80.196305 25.754149)
38523940,3900 BISCAYNE BLVD # S-406,Miami,FL,33137,414400.0,1.0,1.0,699.0,POINT(-80.189633 25.813714)
38523950,1051 NW 77TH ST,Miami,FL,33150,578501.0567366581,2.0,1.0,964.0,POINT(-80.214204 25.844902)
38523954,1865 BRICKELL AVE APT A1812,Miami,FL,33129,475000.0,3.253236331756704,2.4041736648413257,1362.0,POINT(-80.196305 25.754149)
38523947,3900 BISCAYNE BLVD # S-1102,Miami,FL,33137,628500.0,2.0,2.0,1048.0,POINT(-80.189633 25.813714)
38523953,3900 BISCAYNE BLVD # S-806,Miami,FL,33137,529400.0,1.0,1.0,699.0,POINT(-80.189633 25.813714)
38523961,16636 SW 85TH LN,Miami,FL,33193,390000.0,3.0,2.5,2016.0,POINT(-80.461559 25.685871)
38523958,2080 NW 13TH ST,Miami,FL,33125,578501.0567366581,3.0,1.0,1695.0,POINT(-80.229691 25.784795)
38523955,755 NW 17TH PL,Miami,FL,33125,578501.0567366581,2.0,1.0,1450.0,POINT(-80.224023 25.780757)
38523967,1049 SW 150TH PL,Miami,FL,33194,380000.0,3.0,2.0,2882.0,POINT(-80.439121 25.756757)
38523966,7720 SW 17TH TER,Miami,FL,33155,400000.0,3.0,2.0,1904.0,POINT(-80.321037 25.753703)
38523974,15261 SW 24TH ST,Miami,FL,33185,196000.0,3.0,2.0,1646.0,POINT(-80.441742 25.744368)
38523971,690 SW 1ST CT APT 2527,Miami,FL,33130,430000.0,3.253236331756704,2.0,1155.0,POINT(-80.196227 25.7679)
38523981,12685 SW 145TH ST,Miami,FL,33186,578501.0567366581,3.0,2.0,1606.0,POINT(-80.39819 25.633125)
38523982,10229 NW 9TH STREET CIR # 210-2,Miami,FL,33172,24300.0,2.0,2.0,1000.0,POINT(-80.362701 25.778198)
38523983,15356 SW 25TH TER,Miami,FL,33185,355000.0,3.0,2.5,1959.0,POINT(-80.443254 25.743046)
38523984,1050 BRICKELL AVE APT 1008,Miami,FL,33131,161000.0,1.0,1.5,1066.0,POINT(-80.192195 25.763279)
38523993,8468 SW 166TH PL,Miami,FL,33193,162000.0,3.0,2.5,2016.0,POINT(-80.461898 25.686839)
38524003,2430 SW 153RD PASS,Miami,FL,33185,285000.0,4.0,3.0,2110.0,POINT(-80.444107 25.7438)
38524004,9818 SW 146TH AVE,Miami,FL,33186,43900.0,2.0,2.0,1167.0,POINT(-80.430891 25.675712)
38524009,9401 SW 78TH ST,Miami,FL,33173,578501.0567366581,3.0,2.0,2426.0,POINT(-80.346255 25.696697)
38524005,9410 SW 80TH ST,Miami,FL,33173,120000.0,3.0,2.0,1763.0,POINT(-80.346421 25.694452)
38524026,3644 OAK AVE,Miami,FL,33133,578501.0567366581,3.0,2.0,913.0,POINT(-80.252446 25.729599)
38524020,3900 BISCAYNE BLVD # S-706,Miami,FL,33137,499800.0,1.0,1.0,699.0,POINT(-80.189633 25.813714)
38524039,9375 SW 78TH ST,Miami,FL,33173,500000.0,4.0,2.0,2028.0,POINT(-80.345988 25.696689)
38524038,3900 BISCAYNE BLVD # S-608,Miami,FL,33137,493000.0,1.0,1.0,700.0,POINT(-80.189633 25.813714)
38524047,1865 BRICKELL AVE APT A1814,Miami,FL,33129,0.0,3.253236331756704,2.4041736648413257,1723.0,POINT(-80.196305 25.754149)
38524051,14971 SW 15TH LN,Miami,FL,33194,510000.0,5.0,3.0,4396.0,POINT(-80.437664 25.752522)
38524061,10229 NW 9TH STREET CIR APT 201,Miami,FL,33172,85500.0,2.0,2.0,1000.0,POINT(-80.362701 25.778198)
38524057,2060 NW 13TH ST,Miami,FL,33125,10000.0,2.0,2.0,2564.0,POINT(-80.229277 25.784723)
38524062,1035 NW 77TH ST,Miami,FL,33150,578501.0567366581,2.0,1.0,1587.0,POINT(-80.213753 25.844918)
38524066,690 SW 1ST CT APT 2328,Miami,FL,33130,210000.0,3.253236331756704,1.0,638.0,POINT(-80.196227 25.7679)
38524068,3900 BISCAYNE BLVD # S-506,Miami,FL,33137,422000.0,1.0,1.0,699.0,POINT(-80.189633 25.813714)
38524069,15362 SW 25TH TER,Miami,FL,33185,181000.0,3.0,2.0,1646.0,POINT(-80.443361 25.743033)
38524073,7721 SW 93RD AVE,Miami,FL,33173,578501.0567366581,3.0,2.0,2406.0,POINT(-80.34401 25.696841)
38524072,3900 BISCAYNE BLVD # S-1002,Miami,FL,33137,640000.0,2.0,2.0,1048.0,POINT(-80.189633 25.813714)
38524081,1165 SW 150TH PL,Miami,FL,33194,550000.0,4.0,3.0,2898.0,POINT(-80.439079 25.755657)
38524084,690 SW 1ST CT APT 1228,Miami,FL,33130,95500.0,3.253236331756704,1.0,638.0,POINT(-80.196227 25.7679)
38524090,9350 SW 77TH ST,Miami,FL,33173,389500.0,5.0,3.0,2474.0,POINT(-80.345223 25.696989)
38524091,16552 SW 85TH LN,Miami,FL,33193,155700.0,3.0,2.5,2016.0,POINT(-80.460868 25.68589)
38524094,743 NW 21ST TER,Miami,FL,33127,37000.0,3.0,2.0,1496.0,POINT(-80.2052 25.8138)
38524107,12308 SW 147TH TER,Miami,FL,33186,180000.0,2.0,1.0,1107.0,POINT(-80.392549 25.630804)
38524108,1050 BRICKELL AVE APT 208,Miami,FL,33131,290000.0,1.0,1.5,1066.0,POINT(-80.192195 25.763279)
38524114,1050 BRICKELL AVE APT 2706,Miami,FL,33131,150000.0,3.253236331756704,1.0,613.0,POINT(-80.192195 25.763279)
38524117,3900 BISCAYNE BLVD # S-1202,Miami,FL,33137,732900.0,2.0,2.0,1048.0,POINT(-80.189633 25.813714)
38524126,3101 N COUNTRY CLUB DR APT 507,Miami,FL,33180,260000.0,2.0,2.0,994.0,POINT(-80.137581 25.967032)
38524125,3900 BISCAYNE BLVD # S-508,Miami,FL,33137,415000.0,1.0,1.0,700.0,POINT(-80.189633 25.813714)
38524121,3900 BISCAYNE BLVD # S-208,Miami,FL,33137,399900.0,1.0,1.0,700.0,POINT(-80.189633 25.813714)
38524138,15208 SW 25TH TER,Miami,FL,33185,310000.0,3.0,2.5,1687.0,POINT(-80.440588 25.743118)
38524141,722 NW 18TH AVE,Miami,FL,33125,578501.0567366581,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.224704 25.780492)
38524145,15244 SW 25TH TER,Miami,FL,33185,340000.0,3.0,2.5,1687.0,POINT(-80.441303 25.74309)
38524148,2070 NW 13TH ST,Miami,FL,33125,47000.0,2.0,3.0,2430.0,POINT(-80.229556 25.784667)
38524146,710 NW 18TH TER,Miami,FL,33136,578501.0567366581,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.2032 25.7861)
38524162,3101 N COUNTRY CLUB DR APT 505,Miami,FL,33180,194000.0,2.0,2.0,1083.0,POINT(-80.137581 25.967032)
38524168,899 BISCAYNE BLVD,Miami,FL,33132,578501.0567366581,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.1889 25.783)
38524165,543 NE 109TH ST,Miami,FL,33161,300000.0,5.0,3.5,2334.0,POINT(-80.186618 25.875871)
38524169,9821 SW 146TH CT,Miami,FL,33186,265000.0,2.0,2.0,1475.0,POINT(-80.43119 25.675577)
38524171,529 NE 109TH ST,Miami,FL,33161,710000.0,3.0,2.0,1304.0,POINT(-80.186899 25.875841)
38524178,41 SE 5TH ST APT 1809,Miami,FL,33131,310000.0,2.0,2.0,1510.0,POINT(-80.191836 25.769005)
38524188,8121 SW 92ND AVE,Miami,FL,33173,200000.0,4.0,2.0,3155.0,POINT(-80.341568 25.693503)
38524194,2775 NE 187TH ST PH 17,Miami,FL,33180,578501.0567366581,2.0,2.0,1074.0,POINT(-80.143705 25.949229)
38524202,1010 NE 72ND TER,Miami,FL,33138,1846000.0,4.0,4.5,4164.0,POINT(-80.176724 25.841803)
38524201,15269 SW 30TH TER,Miami,FL,33185,260000.0,2.0,1.5,1464.0,POINT(-80.441762 25.739127)
38524212,15392 SW 25TH TER,Miami,FL,33185,295000.0,3.0,2.5,1687.0,POINT(-80.443973 25.743008)
38524211,7751 SW 18TH TER,Miami,FL,33155,1000.0,3.0,2.0,1695.0,POINT(-80.321809 25.753414)
38524235,3900 BISCAYNE BLVD # S-202,Miami,FL,33137,560000.0,2.0,2.0,1048.0,POINT(-80.189633 25.813714)
38524234,3900 BISCAYNE BLVD # S-414,Miami,FL,33137,476000.0,1.0,1.0,711.0,POINT(-80.189633 25.813714)
38524242,9300 SW 77TH ST,Miami,FL,33173,425000.0,3.0,2.0,2258.0,POINT(-80.344434 25.697046)
38524241,3900 BISCAYNE BLVD # S-1004,Miami,FL,33137,571300.0,1.0,1.0,780.0,POINT(-80.189633 25.813714)
38524240,3900 BISCAYNE BLVD # S-1212,Miami,FL,33137,624800.0,2.0,2.0,1062.0,POINT(-80.189633 25.813714)
38524248,41 SE 5TH ST APT 510,Miami,FL,33131,580000.0,2.0,2.0,1441.0,POINT(-80.191836 25.769005)
38524244,1050 BRICKELL AVE APT 2806,Miami,FL,33131,151000.0,3.253236331756704,1.0,613.0,POINT(-80.192195 25.763279)
38524249,7711 SW 18TH TER,Miami,FL,33155,578501.0567366581,3.0,2.0,2233.0,POINT(-80.320837 25.753433)
38524243,10120 SW 84TH ST,Miami,FL,33173,578501.0567366581,3.0,2.0,2336.0,POINT(-80.357095 25.690663)
38524253,1017 SW 150TH PL,Miami,FL,33194,695000.0,4.0,3.0,3905.0,POINT(-80.439133 25.757028)
38524250,11919 SW 79TH TER,Miami,FL,33183,223000.0,3.0,2.0,3011.0,POINT(-80.384556 25.694361)
38524261,690 SW 1ST CT APT 1127,Miami,FL,33130,160000.0,3.253236331756704,1.0,602.0,POINT(-80.196227 25.7679)
38524263,7761 SW 17TH TER,Miami,FL,33155,130000.0,3.0,2.0,2216.0,POINT(-80.322069 25.754088)
38524278,2644 SW 154TH CT,Miami,FL,33185,460000.0,3.0,2.0,3004.0,POINT(-80.444791 25.741779)
38524285,12311 SW 147TH TER,Miami,FL,33186,345000.0,3.0,2.0,1464.0,POINT(-80.392728 25.631161)
38524279,11314 SW 157TH PL,Miami,FL,33196,285000.0,2.0,2.0,1297.0,POINT(-80.451302 25.66311)
38524284,765 NW 21ST TER,Miami,FL,33127,600000.0,4.0,2.0,2247.0,POINT(-80.208264 25.797323)
38524287,7700 SW 17TH TER,Miami,FL,33155,110000.0,3.0,2.0,1822.0,POINT(-80.320596 25.753728)
38524291,3074 SW 153RD PATH,Miami,FL,33185,166000.0,3.0,2.0,1710.0,POINT(-80.444019 25.738453)
38524300,7735 SW 99TH AVE,Miami,FL,33173,578501.0567366581,3.0,2.0,2672.0,POINT(-80.354099 25.696374)
38524293,7725 SW 99TH AVE,Miami,FL,33173,242200.0,3.0,2.0,1908.0,POINT(-80.354035 25.696591)
38524295,3900 BISCAYNE BLVD # S-302,Miami,FL,33137,565000.0,2.0,2.0,1048.0,POINT(-80.189633 25.813714)
38524297,3052 SW 153RD PATH,Miami,FL,33185,0.0,3.0,2.0,1710.0,POINT(-80.444025 25.738729)
38524301,1050 BRICKELL AVE APT 3106,Miami,FL,33131,156000.0,3.253236331756704,1.0,613.0,POINT(-80.192195 25.763279)
38524329,2921 NW 29TH ST,Miami,FL,33142,200000.0,3.0,3.0,1372.0,POINT(-80.242577 25.802819)
38524331,8538 SW 166TH PL,Miami,FL,33193,380000.0,3.0,2.5,2016.0,POINT(-80.461879 25.686345)
38524335,14979 SW 15TH LN,Miami,FL,33194,342000.0,4.0,2.0,4374.0,POINT(-80.437841 25.752527)
38524341,725 NW 21ST TER,Miami,FL,33127,578501.0567366581,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.208381 25.797322)
38524345,16584 SW 85TH LN,Miami,FL,33193,160000.0,3.0,2.5,2016.0,POINT(-80.461148 25.685883)
38524353,3101 N COUNTRY CLUB DR APT 612,Miami,FL,33180,215000.0,2.0,2.0,994.0,POINT(-80.137581 25.967032)
38524363,1402 SW 150TH AVE,Miami,FL,33194,610000.0,4.0,3.0,3610.0,POINT(-80.438908 25.753902)
38524364,16604 SW 85TH LN,Miami,FL,33193,185000.0,4.0,3.0,2159.0,POINT(-80.46128 25.68588)
38524370,1272 SW 149TH PATH,Miami,FL,33194,430000.0,4.0,3.0,4283.0,POINT(-80.438212 25.754858)
38524376,7751 SW 17TH TER,Miami,FL,33155,179900.0,3.0,2.0,2957.0,POINT(-80.321845 25.754102)
38524383,16512 SW 85TH LN,Miami,FL,33193,155000.0,3.0,2.5,2016.0,POINT(-80.460456 25.6859)
38524381,690 SW 1ST CT APT 1928,Miami,FL,33130,225000.0,3.253236331756704,1.0,638.0,POINT(-80.196227 25.7679)
38524402,16620 SW 85TH LN,Miami,FL,33193,260000.0,3.0,2.5,2016.0,POINT(-80.46142 25.685875)
38524407,16504 SW 85TH LN,Miami,FL,33193,158000.0,4.0,3.0,2159.0,POINT(-80.460386 25.685902)
38524415,9775 SW 84TH ST,Miami,FL,33173,578501.0567366581,3.0,2.0,1802.0,POINT(-80.351708 25.691258)
38524409,2111 NW 13TH ST,Miami,FL,33125,578501.0567366581,2.0,1.0,1788.0,POINT(-80.229771 25.785282)
38524418,900 BISCAYNE BLVD APT 2708,Miami,FL,33132,555000.0,2.0,3.0,1450.0,POINT(-80.190087 25.783418)
38524425,1050 BRICKELL AVE APT 2310,Miami,FL,33131,184000.0,1.0,1.0,843.0,POINT(-80.192195 25.763279)
38524429,2900 NW 31ST ST,Miami,FL,33142,225000.0,3.0,2.0,1450.0,POINT(-80.242318 25.804173)
38524440,8487 SW 166TH PL,Miami,FL,33193,178500.0,3.0,2.5,2016.0,POINT(-80.461454 25.686726)
38524438,15430 SW 82ND LN APT 632,Miami,FL,33193,48000.0,3.0,2.0,1170.0,POINT(-80.443091 25.69008)
38524443,41 SE 5TH ST APT 1509,Miami,FL,33131,600000.0,2.0,2.0,1510.0,POINT(-80.191836 25.769005)
38524444,1233 SW 150TH PL,Miami,FL,33194,296000.0,4.0,3.0,3208.0,POINT(-80.439066 25.7551)
38524449,3035 SW 153RD PATH,Miami,FL,33185,158000.0,3.0,2.0,1710.0,POINT(-80.443287 25.739111)
38524453,1181 SW 150TH PL,Miami,FL,33194,578501.0567366581,4.0,3.0,3610.0,POINT(-80.439066 25.755512)
38524451,1050 BRICKELL AVE APT 2406,Miami,FL,33131,269000.0,3.253236331756704,1.0,613.0,POINT(-80.192195 25.763279)
38524457,7525 SW 99TH CT,Miami,FL,33173,126000.0,3.0,2.0,2033.0,POINT(-80.354686 25.697984)
38524456,2140 NW 13TH ST,Miami,FL,33125,578501.0567366581,2.0,1.0,2330.0,POINT(-80.230561 25.78508)
38524462,1101 SW 150TH PL,Miami,FL,33194,415000.0,5.0,3.0,4252.0,POINT(-80.439097 25.756204)
38524471,16568 SW 85TH LN,Miami,FL,33193,324000.0,3.0,2.5,2016.0,POINT(-80.461008 25.685887)
38524478,690 SW 1ST CT APT 1428,Miami,FL,33130,240000.0,3.253236331756704,1.0,638.0,POINT(-80.196227 25.7679)
38524484,8537 SW 166TH PL,Miami,FL,33193,164000.0,3.0,2.5,2016.0,POINT(-80.461439 25.686359)
38524483,918 NW 134TH PL,Miami,FL,33182,125000.0,3.0,2.0,2047.0,POINT(-80.413482 25.778106)
38524485,7701 SW 18TH TER,Miami,FL,33155,578501.0567366581,3.0,2.0,2648.0,POINT(-80.320563 25.753453)
38524486,769 NW 21ST TER,Miami,FL,33127,479000.0,3.0,2.0,2518.0,POINT(-80.208381 25.797322)
38524491,8740 SW 81ST ST,Miami,FL,33173,578501.0567366581,5.0,3.0,2767.0,POINT(-80.334855 25.693993)
38524493,15430 SW 82ND LN APT 624,Miami,FL,33193,230000.0,2.0,2.0,968.0,POINT(-80.443091 25.69008)
38524500,41 SE 5TH ST APT 2409,Miami,FL,33131,450000.0,2.0,2.0,1510.0,POINT(-80.191836 25.769005)
38524497,740 NW 22ND ST,Miami,FL,33127,578501.0567366581,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.207959 25.797731)
38524503,1050 BRICKELL AVE APT 3306,Miami,FL,33131,159000.0,3.253236331756704,1.0,613.0,POINT(-80.192195 25.763279)
38524520,7710 SW 17TH TER,Miami,FL,33155,578501.0567366581,4.0,3.0,2410.0,POINT(-80.320811 25.753726)
38524521,9822 SW 146TH AVE,Miami,FL,33186,578501.0567366581,2.0,2.0,1167.0,POINT(-80.430891 25.675579)
38524530,1050 BRICKELL AVE APT 1910,Miami,FL,33131,250000.0,1.0,1.0,843.0,POINT(-80.192195 25.763279)
38524527,15265 SW 30TH TER,Miami,FL,33185,578501.0567366581,3.0,1.5,1974.0,POINT(-80.441701 25.739096)
38524541,690 SW 1ST CT APT 1727,Miami,FL,33130,155000.0,3.253236331756704,1.0,602.0,POINT(-80.196227 25.7679)
38524539,200 SE 15TH RD APT 16C,Miami,FL,33129,765000.0,2.0,2.0,984.0,POINT(-80.191311 25.756546)
38524538,3900 BISCAYNE BLVD # S-214,Miami,FL,33137,578501.0567366581,1.0,1.0,711.0,POINT(-80.189633 25.813714)
38524545,8466 SW 165TH PL,Miami,FL,33193,420000.0,3.0,2.5,2058.0,POINT(-80.461215 25.686857)
38524547,3900 BISCAYNE BLVD # S-402,Miami,FL,33137,584500.0,2.0,2.0,1048.0,POINT(-80.189633 25.813714)
38524550,401 BISCAYNE BLVD,Miami,FL,33132,578501.0567366581,3.253236331756704,2.4041736648413257,40930.0,POINT(-80.185821 25.778233)
38524552,3101 N COUNTRY CLUB DR APT 604,Miami,FL,33180,153000.0,1.0,1.5,741.0,POINT(-80.137581 25.967032)
38524555,916 NW 135TH CT,Miami,FL,33182,125000.0,3.0,2.0,1747.0,POINT(-80.414284 25.778078)
38524561,3900 BRAGANZA AVE,Miami,FL,33133,578501.0567366581,3.0,2.5,3545.0,POINT(-80.257468 25.718073)
38524562,3056 SW 153RD PATH,Miami,FL,33185,495000.0,3.0,2.0,1710.0,POINT(-80.444023 25.738664)
38524569,900 BISCAYNE BLVD APT 2908,Miami,FL,33132,705000.0,2.0,3.0,1450.0,POINT(-80.190087 25.783418)
38524568,7741 SW 17TH TER,Miami,FL,33155,350000.0,3.0,2.0,1948.0,POINT(-80.321593 25.754097)
38524566,3075 SW 153RD PATH,Miami,FL,33185,215000.0,3.0,2.0,1710.0,POINT(-80.44363 25.73842)
38524571,2645 S BAYSHORE DR APT 1501,Miami,FL,33133,1250000.0,2.0,2.5,1910.0,POINT(-80.235615 25.732011)
38524576,1660 NE 191ST ST APT 412,Miami,FL,33179,130000.0,2.0,2.0,1315.0,POINT(-80.168937 25.949073)
38524579,7515 SW 99TH CT,Miami,FL,33173,40500.0,3.0,2.0,2291.0,POINT(-80.354693 25.698191)
38524581,3900 BISCAYNE BLVD # S-702,Miami,FL,33137,720400.0,2.0,2.0,1048.0,POINT(-80.189633 25.813714)
38524578,3043 SW 153RD PATH,Miami,FL,33185,295000.0,2.0,2.0,1150.0,POINT(-80.443339 25.738991)
38524585,2539 S BAYSHORE DR # 4H,Miami,FL,33133,150000.0,3.0,3.5,1915.0,POINT(-80.233334 25.733643)
38524589,690 SW 1ST CT APT 1128,Miami,FL,33130,105000.0,3.253236331756704,1.0,638.0,POINT(-80.196227 25.7679)
38524583,9755 SW 84TH ST,Miami,FL,33173,578501.0567366581,3.0,2.0,1870.0,POINT(-80.351218 25.691275)
38524587,2110 NW 13TH ST,Miami,FL,33125,86500.0,3.0,2.0,2827.0,POINT(-80.230037 25.784841)
38524590,14987 SW 15TH LN,Miami,FL,33194,419000.0,4.0,2.0,4374.0,POINT(-80.43802 25.752524)
38524606,1050 BRICKELL AVE APT 2206,Miami,FL,33131,249000.0,3.253236331756704,1.0,613.0,POINT(-80.192195 25.763279)
38524615,41 SE 5TH ST APT 2309,Miami,FL,33131,460000.0,2.0,2.0,1510.0,POINT(-80.191836 25.769005)
38524619,2151 NW 13TH ST,Miami,FL,33125,500000.0,3.0,2.0,2194.0,POINT(-80.230367 25.785831)
38524624,900 BISCAYNE BLVD APT 3508,Miami,FL,33132,850000.0,2.0,3.0,1450.0,POINT(-80.190087 25.783418)
38524630,1458 SW 150TH AVE,Miami,FL,33194,330000.0,4.0,3.0,2898.0,POINT(-80.439028 25.753237)
38524634,690 SW 1ST CT APT 1034,Miami,FL,33130,108000.0,3.253236331756704,1.0,602.0,POINT(-80.196227 25.7679)
38524641,3774 EL PRADO BLVD,Miami,FL,33133,578501.0567366581,4.0,3.5,4745.0,POINT(-80.253611 25.716743)
38524643,2775 NE 187TH ST APT 617,Miami,FL,33180,450000.0,2.0,2.0,1074.0,POINT(-80.143705 25.949229)
38524650,9386 SW 77TH ST,Miami,FL,33173,840000.0,4.0,2.0,4138.0,POINT(-80.346248 25.696947)
38524648,3900 BISCAYNE BLVD # S-204,Miami,FL,33137,472300.0,1.0,1.0,780.0,POINT(-80.189633 25.813714)
